# L=12.000000 12.000000 18.000000 t=0.000000 blocks=1
# v=-24.33 -7.17 -24.33 0.10 -7.17 0.00 w=3.00 3.00 3.00 3.00 3.00 3.00 0.00 3.00 3.00 0.00
# a2=0.9 a3=1.0 Re=2.0 N=10 ks=20.537 kb=3.000 l0=0
# Rigid x(6.00 6.00 9.00) a(0.00 0.00 1.00) c(0.50 1.00 4.00 2.2000) s{torus}
# n=569 N=10 name=LIPID0
11.468895 6.290416 9.496636 -0.081976 0.101507 -0.096831  0 
11.524418 6.775496 9.151353 -0.255553 0.031906 0.081839  0 
11.509620 6.146774 8.601469 -0.078423 0.246707 0.033326  0 
11.722186 6.692172 8.289938 0.164387 0.179958 0.024993  0 
11.553654 7.067489 7.861409 -0.109824 0.079578 0.480635  0 
12.261600 7.440110 7.551280 0.269923 -0.273704 -0.139732  0 
11.732202 7.610231 7.000000 -0.126910 0.103972 -0.167514  1 
11.809221 7.806814 6.295426 0.246608 0.017451 -0.393080  1 
0.896688 3.451746 7.598626 -0.006773 0.246708 -0.122041  0 
0.610150 3.724963 8.296436 0.099718 -0.007683 0.195718  0 
1.023303 3.362747 8.543628 -0.131074 -0.248702 0.013545  0 
1.261603 4.024660 8.469950 -0.067056 -0.332224 -0.293706  0 
0.499337 4.253853 8.244734 -0.417400 -0.357059 0.271511  0 
0.635865 4.411989 8.462416 -0.122193 -0.212261 0.041241  0 
1.096622 4.754366 8.204783 0.143104 0.547980 0.108215  0 
0.970039 4.972949 7.275830 0.283518 -0.026782 -0.229217  0 
1.397225 4.705895 7.000000 -0.220984 0.335936 -0.101762  1 
1.338359 4.841764 6.157471 0.398548 -0.229641 -0.034642  1 
11.274768 10.005214 8.717123 0.185699 0.186173 -0.197155  0 
11.003194 10.109092 8.836086 0.198134 -0.021914 0.255495  0 
10.285843 10.301585 9.339219 -0.090930 0.076676 -0.268460  0 
9.965804 10.173908 9.257707 0.084078 0.067751 -0.024562  0 
10.352133 10.614044 8.969274 0.196301 -0.000492 -0.230179  0 
9.610988 10.996737 8.692948 0.542658 0.092818 -0.319397  0 
9.533155 11.286946 8.464082 -0.052452 0.128329 0.482763  0 
10.019184 11.827683 7.361985 -0.319980 0.079950 0.072608  0 
10.306863 11.326855 7.000000 0.233349 -0.078755 0.226936  1 
9.906096 11.408166 6.554595 -0.093548 0.240914 0.127431  1 
1.372299 8.748732 7.993868 -0.314280 -0.175578 -0.323543  0 
1.256066 9.034939 7.693817 0.013727 0.265646 -0.189677  0 
1.215098 8.967028 7.999953 0.200224 -0.061728 -0.099946  0 
1.081124 9.202134 7.858894 -0.422805 0.032484 -0.149243  0 
1.662988 8.812842 7.891893 0.197963 0.283064 0.200976  0 
1.894406 8.696247 7.359155 0.227224 -0.026876 -0.028719  0 
1.625079 9.287046 7.415224 0.352347 0.307119 0.266879  0 
1.940252 9.737557 7.396194 0.275736 -0.123396 -0.045011  0 
2.086330 9.751752 7.000000 -0.470254 -0.214243 0.064293  1 
1.878172 9.518499 6.479106 0.272434 0.182718 0.057654  1 
7.528742 -0.624473 8.363602 0.144996 -0.166575 0.034375  0 
7.613236 -1.075605 8.315226 0.013302 0.293462 0.136586  0 
7.744292 -0.648332 7.768386 0.236151 -0.611421 0.057350  0 
8.140666 -0.217272 7.769296 -0.302525 0.150024 0.446406  0 
8.189030 -0.350488 7.865176 -0.029690 -0.037333 -0.094588  0 
7.541662 -0.817218 7.670931 0.063730 -0.425839 0.221308  0 
7.630922 -0.297704 7.947665 0.149542 -0.258549 0.024457  0 
7.214015 0.176485 8.040448 -0.084475 0.074115 -0.087258  0 
6.936067 0.059543 7.000000 -0.336619 0.007207 0.242900  1 
6.379762 0.173360 6.740301 0.078741 0.210631 -0.189196  1 
9.099454 5.641075 7.570562 -0.134643 0.102244 -0.181173  0 
9.286438 5.673739 7.543864 -0.225656 -0.113199 0.064351  0 
8.954237 6.044892 7.291180 0.096671 -0.375287 -0.042904  0 
8.301696 6.326438 7.546747 -0.355795 0.431556 0.347730  0 
8.267371 5.874737 7.210852 -0.030080 0.043504 0.115347  0 
8.273677 5.598516 7.068884 0.129229 0.239893 0.034366  0 
7.935647 5.605981 7.126636 -0.028708 0.106654 0.147239  0 
7.574472 5.605731 7.054037 -0.111450 -0.134638 -0.315193  0 
8.030855 6.414535 7.000000 0.000952 0.301731 -0.290493  1 
8.243730 6.666795 6.620216 -0.410866 -0.048714 -0.226314  1 
8.795319 6.326104 8.192027 0.134144 0.154515 0.225424  0 
8.664719 6.509012 7.545264 0.016924 0.371445 0.108157  0 
9.227137 6.776568 7.798414 -0.223927 -0.056838 0.001242  0 
8.558611 6.431378 8.200879 0.408742 -0.273190 0.126535  0 
8.372248 6.739947 8.411722 0.097688 0.065486 0.323222  0 
8.057842 6.990408 8.063317 0.065112 -0.143918 -0.105283  0 
7.938885 7.398722 7.654072 -0.241871 -0.158355 0.111976  0 
7.818802 7.494009 7.363446 -0.026976 -0.201547 -0.189686  0 
7.572511 7.189856 7.000000 0.058988 -0.337052 -0.092314  1 
7.674478 6.618388 6.678034 0.025231 -0.007301 -0.127843  1 
5.679462 8.285673 8.799560 0.099217 -0.166812 0.221319  0 
6.013677 8.450641 8.126521 0.383162 0.244110 0.144950  0 
6.000432 8.578055 8.706014 -0.062262 -0.098675 -0.135951  0 
6.714740 8.686252 8.331675 -0.348850 -0.210543 -0.123275  0 
7.360611 8.500269 7.893424 0.306376 -0.136571 -0.101526  0 
8.030239 8.480300 7.696373 -0.286140 -0.467677 0.176780  0 
8.234894 9.049008 7.396796 -0.300268 -0.303202 0.319428  0 
8.278411 8.580511 7.211584 0.168059 -0.074300 0.306515  0 
8.286751 8.962661 7.000000 -0.008594 -0.221819 -0.191208  1 
7.702336 8.207583 6.389753 0.131693 0.160038 0.369757  1 
2.239327 0.509555 7.942457 -0.058748 0.136244 -0.132601  0 
2.410157 0.170755 7.800187 0.273878 -0.017469 0.048819  0 
2.020646 1.137223 7.870756 -0.394158 0.002680 0.204313  0 
2.014518 1.558171 8.025808 0.247128 0.489645 -0.173609  0 
2.604387 1.616602 7.863812 -0.523581 -0.121180 0.167032  0 
2.515562 1.767384 7.989522 0.133842 -0.228558 0.467458  0 
2.446114 1.248827 8.147868 -0.332200 0.164356 -0.063659  0 
2.482792 1.538469 7.636679 0.110997 -0.367922 0.394464  0 
2.293428 1.693713 7.000000 -0.215026 -0.109304 -0.263217  1 
2.027785 1.800376 6.975873 0.031204 -0.202878 0.050555  1 
-0.017676 6.347753 7.754265 0.278003 0.333230 0.236124  0 
0.907564 6.715033 7.532379 -0.154311 -0.026502 -0.161255  0 
0.865203 7.070685 8.145788 -0.231915 0.310369 0.037343  0 
0.481219 8.223615 7.832083 0.199411 -0.417166 0.185609  0 
0.318803 7.698230 7.701551 0.166095 0.461236 -0.065854  0 
0.288162 7.640125 7.702477 0.467836 0.155828 -0.079213  0 
0.370544 8.031198 7.381373 0.156151 -0.087931 0.234943  0 
0.996022 7.791688 7.468734 -0.085102 -0.320261 -0.239776  0 
1.478465 8.186061 7.000000 -0.260897 0.370750 0.490040  1 
1.099564 8.027606 6.772978 -0.262035 0.396048 0.453587  1 
5.862693 7.193460 9.033584 -0.095156 0.562912 -0.211896  0 
5.630212 7.477889 8.704115 0.051976 -0.548716 -0.169052  0 
5.384777 8.069352 8.452198 -0.615485 -0.071152 0.213198  0 
4.834129 7.864867 7.620506 -0.036028 -0.335677 -0.206612  0 
5.583736 7.848856 7.578060 -0.209881 0.314056 0.087704  0 
5.830531 8.040776 7.355621 -0.072212 0.266674 0.255940  0 
4.821371 7.742510 7.596842 0.244919 -0.456738 -0.001929  0 
4.722388 7.103626 7.260539 0.607446 0.437679 0.285081  0 
4.863273 7.519896 7.000000 0.167721 0.016326 0.197584  1 
5.298124 6.712526 6.902317 -0.061266 0.139308 -0.233874  1 
1.865328 5.789801 7.255800 0.157798 -0.063701 -0.095943  0 
1.948732 5.347942 7.381296 -0.194724 0.022634 -0.135609  0 
2.215136 4.792338 7.168251 -0.421948 -0.041246 -0.138009  0 
1.968443 5.350429 7.397030 -0.124995 -0.169052 0.020733  0 
1.828592 5.759670 7.594590 -0.088657 0.319186 -0.138917  0 
1.624310 5.434988 7.350589 -0.064614 -0.115879 0.109702  0 
2.272815 5.803905 7.752978 0.150218 -0.024677 -0.107908  0 
1.829561 5.288484 7.643534 0.057346 -0.133613 0.002646  0 
1.527786 5.676572 7.000000 -0.161729 0.043077 -0.040421  1 
0.619464 5.969497 6.916586 -0.124207 0.394422 0.190011  1 
10.555725 10.951243 8.103387 -0.236542 -0.073081 -0.334992  0 
10.359060 10.741315 8.135286 -0.226371 0.179227 -0.059647  0 
10.630207 10.846002 8.168868 -0.152271 -0.051299 0.186363  0 
10.526473 11.342650 8.506295 0.083015 0.004569 0.154142  0 
10.205066 11.646573 8.238090 -0.320505 0.291058 0.190892  0 
10.027522 11.901617 8.546600 -0.473785 -0.004199 -0.320063  0 
9.560765 11.864520 8.017315 0.147747 -0.416432 -0.040053  0 
9.518932 11.114824 7.507824 0.138149 -0.324706 0.057651  0 
9.960710 10.977279 7.000000 0.238559 -0.094347 -0.102392  1 
9.778040 10.568641 6.557727 0.191144 0.254576 -0.104774  1 
8.950665 4.985269 7.755451 0.167078 0.112746 0.409557  0 
9.082641 4.826757 7.471443 0.108887 -0.259168 -0.226332  0 
8.771521 4.761792 7.742479 0.216726 0.001654 -0.412597  0 
8.303873 4.340886 7.791568 0.005220 -0.153667 0.387088  0 
8.545787 4.173799 8.379899 0.515670 0.070330 -0.166545  0 
8.818689 4.095198 7.873211 0.087327 0.315073 0.378715  0 
9.048797 4.031350 7.908668 0.227713 0.044290 -0.128063  0 
9.310674 4.542587 7.281432 0.190519 0.015993 0.220281  0 
9.146975 4.255992 7.000000 -0.015448 -0.091310 -0.041170  1 
9.490150 3.875450 6.657721 0.163437 -0.042386 0.022229  1 
0.055788 11.289474 9.294898 0.124145 -0.222637 0.128760  0 
0.257350 11.606742 8.842796 0.234909 0.077292 -0.154001  0 
0.840497 12.033201 8.777237 -0.318085 0.073480 0.000601  0 
0.318973 12.297195 8.474678 0.302503 -0.207228 0.331249  0 
0.430934 12.693950 8.272721 -0.335390 0.009827 -0.163987  0 
0.765112 12.392794 8.321621 -0.035527 -0.296729 0.165168  0 
1.055497 11.572082 7.399131 -0.405691 0.462808 0.232500  0 
1.292674 11.403525 7.257081 0.066567 0.498045 -0.049100  0 
2.093015 11.806131 7.000000 -0.423055 0.044190 -0.369118  1 
2.531321 11.556451 6.699574 -0.218158 0.108805 0.239561  1 
2.356300 6.617906 7.685846 0.322533 0.239114 -0.055504  0 
2.014824 6.552955 7.780244 -0.435277 -0.309371 0.200828  0 
1.900819 7.285616 7.573048 0.104991 -0.309951 0.019504  0 
2.066908 8.014612 7.674953 -0.194865 0.318511 0.068498  0 
2.416578 8.071851 8.006609 0.026260 -0.431869 0.491459  0 
1.967917 8.160783 8.081881 -0.142540 0.200915 0.312359  0 
1.950075 8.249463 7.437853 0.314633 -0.478190 -0.079961  0 
1.615218 8.231799 7.110522 -0.201206 0.318739 -0.105882  0 
1.648413 7.906823 7.000000 0.614356 0.087652 0.038038  1 
1.454764 7.270794 6.872511 -0.072058 -0.016836 -0.204487  1 
4.871693 7.139766 8.687347 -0.149236 -0.300489 -0.024132  0 
5.738390 6.569305 8.895837 0.061064 -0.157046 0.306033  0 
6.494863 6.605089 8.670207 0.178379 0.069038 0.276155  0 
6.731321 7.100781 7.830330 -0.011453 -0.188459 0.146672  0 
6.786951 6.771561 7.693100 -0.198332 -0.117539 -0.012373  0 
6.882880 6.906683 7.719614 0.054107 -0.076764 0.102220  0 
6.728434 6.757931 7.784838 0.157027 0.248523 0.491767  0 
7.751121 6.542215 7.261770 -0.348158 -0.030566 -0.350627  0 
7.470734 6.822511 7.000000 0.067624 -0.130324 -0.092871  1 
7.630684 6.592837 6.653880 -0.148937 0.461359 0.058567  1 
7.505242 3.801137 9.217477 0.256643 -0.306079 -0.009648  0 
7.999145 3.597233 8.873417 -0.182118 -0.245678 0.146630  0 
7.677604 3.994960 8.631785 -0.212188 -0.243023 -0.120536  0 
7.630581 4.754797 8.188421 -0.272819 0.513488 -0.042717  0 
7.285426 4.800345 7.727755 0.098934 0.033132 0.066366  0 
6.426212 4.170491 7.456824 -0.402406 0.155488 -0.179992  0 
7.310485 4.764447 7.601112 0.048947 -0.252055 0.268560  0 
7.039466 4.374243 7.031166 -0.023403 -0.640794 0.086353  0 
6.987921 5.103153 7.000000 -0.134844 0.087853 0.163560  1 
6.886787 5.361529 6.904803 0.116531 -0.301814 0.063391  1 
8.958587 4.838677 7.590689 0.150651 0.178167 -0.281974  0 
9.680254 4.499549 7.684602 -0.209229 -0.026756 -0.100429  0 
9.198556 4.756301 8.142879 -0.162312 0.205436 -0.114014  0 
9.585379 4.649254 7.985279 0.104852 0.202717 -0.038776  0 
9.901741 4.522115 8.103147 -0.079831 0.206252 -0.247450  0 
10.108811 4.421650 7.804098 0.169510 0.093572 0.133817  0 
10.522094 4.003483 7.715773 0.166698 0.255787 0.045722  0 
10.374245 3.968162 7.883731 0.188280 -0.142943 -0.010360  0 
9.534287 3.722148 7.000000 -0.109114 0.018874 -0.353217  1 
9.431279 3.788947 6.657958 -0.136603 0.143847 0.404541  1 
1.317167 0.313908 9.517828 -0.117274 -0.253833 0.197269  0 
1.210138 0.528524 9.346997 0.058349 -0.105848 -0.307294  0 
0.423154 0.969393 8.903755 -0.082160 0.124380 -0.035916  0 
0.703640 1.455277 8.168468 0.067139 0.129735 0.149852  0 
-0.379584 1.717417 8.147065 0.323140 0.275257 0.197409  0 
-0.102401 1.617744 8.385528 -0.180227 0.371279 0.234346  0 
-0.002635 1.994446 8.063799 -0.016023 -0.193577 0.137552  0 
0.077027 2.421319 7.431175 0.211295 0.134968 0.270220  0 
0.285391 2.871424 7.000000 0.148909 -0.007769 0.201385  1 
0.744120 3.030038 6.987830 0.025982 -0.393370 0.173659  1 
12.532603 11.545977 7.515799 -0.352151 -0.010489 -0.142230  0 
12.945510 12.112228 7.524500 0.106335 -0.136387 0.034315  0 
12.953327 12.283409 8.125556 -0.007726 0.369723 0.164533  0 
12.650563 11.500706 8.244234 -0.438484 -0.134193 0.170237  0 
12.235561 10.275141 8.075530 0.147122 -0.185904 -0.216723  0 
12.234656 11.135290 7.686290 -0.011291 -0.147578 -0.092888  0 
12.437318 11.801305 7.108039 0.109826 0.079006 0.162816  0 
12.283319 11.414571 7.129398 -0.130907 -0.277306 0.251985  0 
11.681447 11.396444 7.000000 -0.099549 0.214368 -0.043161  1 
11.628683 11.156416 6.179928 0.209593 -0.266369 -0.087347  1 
5.391924 4.090200 8.542801 -0.229154 0.487350 0.399677  0 
5.740612 4.074135 7.975229 0.040068 -0.160188 -0.006402  0 
5.461154 4.106918 7.929581 -0.050302 -0.108544 0.005191  0 
5.668257 3.384960 8.269788 -0.060393 -0.203443 0.107990  0 
5.282083 3.439196 8.244084 -0.481413 0.294974 0.225343  0 
4.696798 3.911487 7.730933 -0.222278 -0.333123 0.065537  0 
4.775937 3.935287 7.567389 0.066563 -0.114928 0.221235  0 
4.873940 4.367374 7.101686 -0.294588 -0.289088 0.062127  0 
4.751286 4.331196 7.000000 -0.216984 -0.259608 -0.295662  1 
4.716187 4.527762 6.693550 0.036610 -0.495878 -0.363528  1 
6.997891 6.069501 8.595174 0.401504 -0.038226 -0.443977  0 
6.995631 6.197230 8.358417 -0.317488 0.060681 0.277281  0 
7.503285 6.216878 8.414099 -0.290169 0.026014 -0.493722  0 
7.432322 6.661233 8.311357 0.072793 -0.149747 -0.071087  0 
7.192966 5.987761 8.094633 0.007711 0.023837 -0.345957  0 
7.617216 5.802493 7.717635 0.137099 0.208013 -0.385888  0 
7.133067 5.953642 7.847692 0.055391 -0.141286 -0.075514  0 
7.032881 5.988140 7.451823 0.098490 0.012575 -0.253043  0 
7.053392 5.122000 7.000000 0.013726 -0.061035 0.079047  1 
6.913319 4.844448 6.522117 -0.104375 -0.018631 -0.192680  1 
5.005253 9.237361 7.970269 0.055113 0.366765 0.152773  0 
5.701885 9.247909 8.130303 0.328901 -0.259114 0.171278  0 
6.295518 8.957120 8.155029 -0.113673 -0.010015 0.045980  0 
6.503576 8.282674 8.321328 0.120696 0.070796 -0.121349  0 
6.783389 8.637012 8.466927 -0.344267 0.257229 0.066054  0 
6.888952 8.732448 7.674846 -0.264415 -0.034522 0.148675  0 
7.287953 9.112204 7.359753 -0.078518 0.093774 -0.052072  0 
6.825878 9.382425 7.222511 0.200697 0.083497 0.273139  0 
6.715442 9.097714 7.000000 0.020243 -0.263476 -0.271267  1 
6.496898 9.314150 6.351953 0.436159 0.113978 -0.267842  1 
0.584979 2.942247 9.269641 0.448380 -0.204253 0.115210  0 
0.494085 3.176296 9.466161 0.030069 -0.152904 0.310877  0 
0.631607 3.542186 8.835059 -0.042704 -0.190827 -0.383641  0 
0.784480 4.143630 8.394377 0.083391 -0.110481 0.223914  0 
1.391596 3.735878 8.437906 -0.096801 -0.385142 0.250113  0 
1.101111 4.189607 8.381885 0.607859 -0.275417 0.115874  0 
0.895708 4.842037 8.526771 0.187450 0.027438 -0.069861  0 
1.180198 5.001106 8.161174 0.274000 0.046602 0.047409  0 
0.693169 4.639018 7.000000 -0.182754 0.117083 0.269809  1 
0.037673 4.899752 6.452358 0.222055 0.125619 0.043095  1 
2.648631 11.071649 7.813880 0.191946 0.074144 -0.055362  0 
2.592841 11.298941 7.331897 0.083585 0.051335 0.277363  0 
2.569994 11.157437 7.140787 -0.093456 0.192313 0.144699  0 
2.745069 11.073532 7.465317 -0.198555 -0.425291 -0.019409  0 
3.073211 11.553023 7.796021 -0.219030 0.029559 0.038288  0 
3.242218 11.383058 7.378865 0.271513 0.277478 -0.059605  0 
3.733020 11.297240 7.742411 0.039830 -0.195955 -0.072620  0 
3.666226 11.731263 7.730060 -0.048803 0.206854 0.087534  0 
3.664958 11.260368 7.000000 0.006247 0.090439 0.275566  1 
3.646047 11.397746 6.934162 -0.031187 -0.332949 0.405630  1 
10.945092 9.826646 7.740902 0.265930 -0.073350 -0.228715  0 
11.315221 9.636809 7.822889 0.557273 0.081205 0.352916  0 
11.291859 9.334752 8.429514 0.159661 0.013130 -0.223311  0 
11.273225 8.980197 7.787276 0.263325 0.036067 0.538714  0 
11.434719 8.923865 7.472445 -0.060262 0.494134 0.220699  0 
11.310157 8.689773 7.053958 -0.192674 -0.182382 0.324071  0 
11.051949 8.826188 7.433832 0.034535 0.348427 0.037144  0 
10.735915 9.185011 7.098253 0.206884 -0.297784 -0.166648  0 
10.697068 9.604801 7.000000 0.237318 -0.380861 -0.210198  1 
10.811888 9.238791 6.923989 0.004584 -0.046168 -0.033880  1 
7.806187 9.121787 8.056265 0.313556 0.234943 -0.295961  0 
7.688690 9.060505 8.178615 0.286868 -0.126454 0.031948  0 
7.991097 9.208614 7.717132 0.212268 -0.072277 -0.368660  0 
8.040968 8.983670 7.437767 -0.322336 -0.385926 0.000259  0 
9.663232 9.116158 7.491977 -0.017174 0.361251 -0.232903  0 
9.530845 8.731885 7.898105 0.238828 0.221902 -0.334052  0 
10.143727 8.698099 7.804557 0.007355 0.143088 0.136767  0 
10.602152 9.050609 7.084802 0.210432 -0.455992 0.034805  0 
10.847688 9.070168 7.000000 -0.243247 0.121906 0.025159  1 
10.486156 9.265158 6.828653 0.078699 -0.142762 0.597464  1 
11.923394 0.767155 8.272195 0.134779 0.320467 0.548505  0 
11.212591 0.214040 8.261322 -0.431660 0.152800 0.191701  0 
10.912542 0.036153 7.743686 -0.145906 -0.216260 -0.217245  0 
10.355276 0.560574 7.896241 0.209381 0.009391 0.392340  0 
11.170966 0.784872 7.502975 0.450173 0.301716 0.036226  0 
10.751497 0.700737 7.797089 -0.281361 0.243832 0.085808  0 
10.967374 1.499543 7.446344 0.021282 -0.424175 -0.254758  0 
11.734850 1.826562 7.869174 0.089469 -0.058471 0.330271  0 
11.582724 2.577752 7.000000 -0.435063 -0.082213 0.141306  1 
12.079696 2.458086 6.787573 -0.053207 0.318852 -0.047950  1 
1.259343 2.491533 7.605022 -0.285838 0.220210 0.112042  0 
1.242581 2.447905 7.856093 -0.000485 0.374579 -0.279306  0 
1.533978 2.973527 7.778342 0.371863 0.019692 -0.269950  0 
1.478641 3.244103 7.092915 0.128402 -0.081074 -0.141618  0 
1.873683 3.441481 7.201490 0.260499 0.009313 -0.079079  0 
1.707875 3.180810 7.239236 0.047303 0.215757 -0.288271  0 
1.615655 2.636287 7.530375 0.278448 0.182653 0.285262  0 
1.274827 2.636807 7.213970 0.309890 0.083741 0.193244  0 
1.727211 2.453646 7.000000 -0.100600 0.145039 0.140930  1 
1.271205 2.319230 6.953274 -0.127892 0.619141 -0.071194  1 
9.513916 0.724486 8.364092 0.514234 0.255164 -0.281920  0 
9.981286 0.601715 8.501695 0.120837 -0.172078 -0.216243  0 
9.806950 1.418656 8.036433 -0.260630 -0.082181 -0.075694  0 
9.355467 0.937466 8.016326 -0.143948 0.269802 -0.198519  0 
8.933520 0.788748 8.333457 0.196517 0.277490 -0.092961  0 
8.268470 0.599318 7.786230 -0.127888 0.225278 -0.111057  0 
8.365902 0.762140 7.322042 -0.141225 0.133715 0.186833  0 
9.141878 1.071487 7.077446 -0.040863 -0.202518 0.052574  0 
9.273312 1.801696 7.000000 -0.182463 -0.064481 0.173736  1 
9.657089 1.611640 6.600247 -0.226295 0.093307 0.072219  1 
3.115679 0.372388 8.295157 0.151565 -0.111669 -0.119578  0 
2.947545 0.490032 8.290699 -0.295325 0.181423 -0.465598  0 
2.766451 0.882603 7.689816 0.019726 -0.021798 0.175989  0 
2.704391 1.476001 7.821807 0.127406 0.324188 -0.457207  0 
3.228986 1.074893 7.219359 0.042235 0.013757 0.269641  0 
3.516097 1.072366 7.009351 0.186773 -0.441158 0.215310  0 
3.342978 0.545040 7.127181 -0.164047 -0.059791 0.049479  0 
3.382207 0.286060 7.252191 -0.370196 0.254915 -0.121606  0 
3.347157 0.127296 7.000000 0.126656 0.227276 0.350284  1 
2.802547 0.020632 6.370751 -0.271883 0.422609 -0.118394  1 
6.291719 8.641229 8.900814 0.056305 -0.073473 0.193872  0 
6.404466 8.935130 8.734904 -0.009574 -0.105927 -0.044229  0 
6.557147 8.800066 8.856837 -0.082464 0.028395 0.155055  0 
6.388226 8.636300 8.056960 -0.152103 0.164048 -0.331419  0 
6.272197 9.076195 8.045244 0.211086 0.304838 0.099169  0 
6.406547 9.431736 8.169856 -0.162684 -0.120366 -0.367585  0 
6.589049 8.702640 8.267333 -0.107471 0.135310 -0.168564  0 
6.911833 9.019077 7.879551 -0.333206 -0.101305 -0.138433  0 
7.081675 9.194390 7.000000 0.208584 -0.037975 0.132286  1 
7.497960 9.144964 6.697985 -0.061208 -0.110050 0.503004  1 
7.661011 8.180580 7.858026 -0.221355 -0.143335 0.166164  0 
7.291986 8.456776 7.713669 0.148699 0.426178 0.276523  0 
6.499247 8.060223 7.073782 -0.004076 0.062072 -0.053970  0 
6.812208 8.230894 7.397796 -0.153965 0.595683 0.056408  0 
7.087933 8.235870 7.294470 0.374417 -0.125760 0.025399  0 
6.771055 7.853872 7.785904 -0.122335 -0.092857 0.003124  0 
6.998369 8.437929 7.708228 0.176970 -0.275030 -0.545182  0 
6.759545 8.054444 7.052724 -0.049002 0.220714 -0.090569  0 
6.976995 8.262446 7.000000 0.163769 -0.053225 0.042596  1 
7.137949 8.682306 6.939094 -0.027792 0.060270 0.415043  1 
10.316019 9.828787 8.040297 0.025415 -0.275967 -0.252623  0 
10.680000 9.121684 8.214161 0.147991 0.286911 -0.181839  0 
10.364631 8.898933 7.584887 -0.391687 -0.262260 -0.210441  0 
10.449220 9.319924 7.916440 -0.014922 -0.112027 0.032735  0 
10.594506 9.241169 7.350905 0.325782 0.107665 -0.235471  0 
10.845692 9.251071 7.090679 -0.186367 0.146434 0.306772  0 
11.433065 9.176058 7.257438 0.057740 0.135133 0.266578  0 
10.608543 9.129564 7.219562 -0.251190 0.121749 -0.067312  0 
10.589610 8.778924 7.000000 0.030945 -0.145278 0.791747  1 
10.637031 8.798506 6.497164 0.058927 0.216005 0.102114  1 
7.775725 9.354659 7.204764 -0.250297 0.384371 0.168216  0 
8.117606 9.156086 7.859323 -0.207235 0.281095 -0.068621  0 
8.895367 8.986460 7.371908 0.143450 0.484146 0.102926  0 
9.223756 8.975607 7.724714 0.188165 0.212940 -0.528872  0 
9.158998 9.030071 7.748047 0.374186 -0.018322 0.118555  0 
8.388018 9.394757 8.007821 -0.038080 0.257550 0.150079  0 
8.444720 9.056686 7.780822 0.310192 0.062450 -0.071883  0 
8.476680 8.698985 7.200002 -0.131690 -0.077707 0.384489  0 
9.649361 8.471914 7.000000 0.192806 0.000859 -0.191289  1 
9.985822 8.157383 6.875760 0.432823 -0.109834 -0.420261  1 
8.501461 5.079609 8.218935 -0.026081 0.536022 0.070913  0 
8.657388 5.054615 8.904121 -0.048334 0.042078 -0.274737  0 
8.498383 5.059251 9.043107 -0.167585 0.169825 -0.143948  0 
8.251978 4.977015 8.270865 0.186040 -0.019213 0.145056  0 
8.838369 5.407781 7.668500 0.003317 0.112380 0.005791  0 
9.302642 5.666187 7.887098 0.287004 0.023265 -0.222330  0 
9.625425 5.777695 7.806349 -0.178892 -0.197368 -0.437578  0 
9.737467 6.303068 7.519180 -0.279606 0.264003 -0.123280  0 
9.767494 6.580220 7.000000 0.010200 0.246898 -0.017492  1 
10.246361 6.641686 6.553077 -0.316582 0.049518 -0.096556  1 
0.914192 8.599299 8.260001 -0.432036 -0.077809 -0.084675  0 
1.057008 8.618626 8.777310 0.510117 -0.071755 0.160894  0 
1.582190 8.802003 8.572942 0.066060 0.072888 -0.313940  0 
0.830696 8.503438 7.833433 0.188849 0.119237 -0.015528  0 
0.993085 7.937393 7.307321 -0.156009 -0.273936 0.337540  0 
1.249260 8.461006 7.628840 -0.111909 0.154623 -0.132213  0 
1.297460 8.359744 7.462034 0.097819 -0.177509 -0.348530  0 
2.008387 8.040285 7.498093 -0.173237 -0.172832 0.193721  0 
2.564502 8.253954 7.000000 -0.027276 -0.495707 -0.054703  1 
3.228146 8.445174 6.670545 0.052715 0.213727 0.096734  1 
2.629759 8.896567 7.322714 -0.191351 -0.004470 -0.151514  0 
3.004363 9.089876 7.214095 -0.137271 0.026285 -0.177429  0 
2.587158 9.439518 7.288688 -0.116681 0.061314 0.106914  0 
2.503093 9.570959 7.863912 0.093946 0.091506 -0.441227  0 
2.342193 9.544757 7.593759 0.022074 0.101112 -0.160388  0 
2.091568 10.451272 7.653761 0.188717 0.021126 -0.097184  0 
2.540080 10.735980 7.428693 -0.073583 0.012500 0.148881  0 
3.048981 11.023633 7.529281 -0.018238 0.177816 -0.069383  0 
3.040763 11.037822 7.000000 -0.172329 -0.095736 -0.056442  1 
3.131329 10.889040 6.382682 0.033234 -0.093775 0.308043  1 
4.401755 0.820374 9.138379 -0.135036 -0.136458 0.253313  0 
4.768402 0.554064 8.784220 0.221304 0.105040 0.083721  0 
4.995650 0.504603 8.754514 -0.185309 0.140794 0.002972  0 
4.401484 0.458582 8.829537 0.014830 0.267716 0.131682  0 
4.642470 0.383220 8.667303 0.244123 -0.235861 0.028819  0 
4.428982 0.335137 8.106312 0.080603 -0.210500 -0.397040  0 
4.415808 0.692638 7.352748 0.116994 -0.283170 -0.081772  0 
4.234408 0.227476 7.183059 -0.065013 0.162897 0.005050  0 
4.288885 0.012705 7.000000 0.128141 0.062220 0.043413  1 
4.166267 -0.211568 6.426310 0.050716 0.045787 -0.207226  1 
2.458344 9.627211 7.449453 0.497837 0.478130 0.284624  0 
